"soda_id","title","type","description","updated_at","page_views_total","domain_category"
"xvsz-3xcj","Beach E. coli Predictions","dataset","The Chicago Park District issues swim advisories at beaches along Chicago's Lake Michigan lakefront based on E. coli levels.  This dataset shows predicted E. coli levels based on an experimental analy","2025-09-02T04:55:07.000Z",41040,"Parks & Recreation"
"dqcy-ctma","Crimes - 2024","filter","Records from the Crimes - 2001 to Present dataset for the indicated year.

Please see the description section of the full dataset for further information about the data.","2026-05-24T11:37:41.000Z",40543,"Public Safety"
"c28u-q29v","COVID-19 Vaccine Doses by ZIP Code - At Least One Dose","map","COVID-19 vaccinations administered to Chicago residents based on the home ZIP Code of the person vaccinated, as provided by the medical provider in Illinois Comprehensive Automated Immunization Regist","2023-12-13T17:30:37.000Z",39967,"Health & Human Services"
"qzdf-xmn8","Crimes - 2020","filter","Records from the Crimes - 2001 to Present dataset for the indicated year.
 
Please see the description section of the full dataset for further information about the data.","2026-05-24T11:37:41.000Z",39896,"Public Safety"
"gcze-gasw","Public Passenger Vehicle Licenses - Taxis Only","filter","A public passenger vehicle is a vehicle used for the transportation of passengers for hire by a public chauffeur. This filtered view contains only licensed taxicabs.  The dataset of public passenger v","2026-05-22T21:01:54.000Z",39877,"Community & Economic Development"
"ndbz-vy4e","Roadway Construction Moratoriums","dataset","Moratoriums are established by the Department of Transportation as a method of protecting reconstructed or repaved roadways within the boundaries of the city.

By having access to this Moratorium list","2026-05-21T06:02:49.000Z",39677,"Transportation"
"ucsz-xe6d","FOIA Request Log - Buildings","dataset","FOIA requests received by Buildings as of May 1, 2010","2018-08-03T19:14:45.000Z",39543,"FOIA"
"fg6s-gzvg","Divvy Trips","dataset","This lists individual Divvy bike sharing trips, including the origin, destination, and timestamps for each trip. Trips are included when there is an starting and end date. Trips using a subscriber pas","2026-03-20T21:06:24.000Z",39520,"Transportation"
"hxh5-e8eh","Abandoned Vehicles Map","map","All open abandoned vehicle complaints made to 311 and all requests completed since January 1, 2011. A vehicle can be classified as abandoned if it meets one or more of the following criteria:All open ","2025-02-20T15:26:24.000Z",38969,"Service Requests"
"cj7n-sh49","Cooling Centers - Map","map","Map of Cooling Centers","2026-04-20T20:53:18.000Z",38604,"Health & Human Services"
"85cm-7uqa","Chicago Population Counts","dataset","Population totals for groupings commonly used in other datasets.

Not all values are available for all years.

Note that because the ""Citywide"" rows roll up the values from the individual ZIP Codes an","2025-02-06T23:30:23.000Z",38323,"Health & Human Services"
"pk66-w54g","Chicago Park District - Event Permits","dataset","This Chicago Park District dataset includes information about event permits requested through the Chicago Park District, including the name of applicant, the name of the event and a brief description,","2026-05-19T22:08:37.000Z",37057,"Events"
"zuxi-7xem","311 Service Requests - Street Lights - All Out - Historical","dataset","As described in https://data.cityofchicago.org/stories/s/311-Dataset-Changes-12-11-2018/d7nq-5g7t, the function of this dataset was replaced by https://data.cityofchicago.org/d/v6vf-nfxy. This dataset","2026-03-20T21:14:07.000Z",36688,"Service Requests"
"mw69-m6xi","Neighborhood Health Clinics - Historical","dataset","Former neighborhood health clinic locations, hours of operation and contact information. These clinics were closed or transferred to private management in July 2012.  See https://data.cityofchicago.or","2016-08-10T20:55:59.000Z",36500,"Health & Human Services"
"3i3m-jwuy","Crimes - 2018","filter","Records from the Crimes - 2001 to Present dataset for the indicated year.
 
Please see the description section of the full dataset for further information about the data.","2026-05-24T11:37:41.000Z",36403,"Public Safety"
"p8iv-nnh8","Public Chauffeurs - Filter by License Number","filter","List of City of Chicago licensed Public Chauffeurs, who may operate a licensed Taxicab, Livery, or Horse-Drawn Carriage.  For more information on the Public Chauffeur program, please see http://www.ci","2026-05-22T21:30:28.000Z",36139,"Community & Economic Development"
"4ywc-hr3a","Bike Racks - Map - Historical","map","Note: This map and the underlying dataset are no longer updated but are being kept for historical reference. For the current data, please see https://data.cityofchicago.org/d/hgdw-64h3.

Bike racks ","2025-02-20T15:01:02.000Z",36090,"Transportation"
"pubx-yq2d","Transportation Department Permits","dataset","Applications to the Chicago Department of Transportation for permits under its jurisdiction, which typically are permits to block or otherwise affect public streets in some way.  Because all permits s","2026-05-24T06:55:04.000Z",35932,"Transportation"
"izuq-yb9q","Street Sweeping Schedule - 2018","dataset","Street sweeping schedule by Ward and Ward section number. To find your Ward section, visit https://data.cityofchicago.org/d/t9er-bzee. For more information about the City's Street Sweeping program, go","2018-04-03T22:21:15.000Z",35368,"Sanitation"
"aqxt-626s","Pedway Routes","map","Pedway routes in Chicago. Chicago’s downtown pedestrian way system, the Pedway, lies in the heart of the city. This system of underground tunnels and overhead bridges links more than 40 blocks in the ","2024-11-13T17:45:16.000Z",33863,"Transportation"
"3y7n-mx9t","Chicago Public Schools - Elementary Geographic Networks (Deprecated August 2021)","map","OUTDATED. See the current data at https://data.cityofchicago.org/d/pnta-kuqa -- District-run elementary schools in CPS are organized into 13 Geographic Networks, which provide administrative support, ","2024-11-13T17:45:25.000Z",33347,"Education"
"htai-wnw4","Ward Offices","dataset","List of alderman, office address, phone number, and website for all 50 Chicago wards.

To attempt to make historical versions of this dataset more available, ""Dataset Changelog"" is enabled at the bo","2025-10-03T03:01:27.000Z",33154,"Facilities & Geographic Boundaries"
"azpf-uc4s","Condom Distribution Sites - Historical","dataset","NOTE: This program is no longer active. This dataset is only for historical reference.

The Chicago Department of Public Health is distributing condoms at several locations across the City.","2021-03-12T17:24:57.000Z",32824,"Health & Human Services"
"jyb9-n7fm","CTA - Ridership - Bus Routes - Daily Totals by Route","dataset","This dataset shows total daily ridership on a per-route basis dating back to 2001. Daytypes are as follows: W=Weekday, A=Saturday, U=Sunday/Holiday. See attached readme file for more detailed informat","2026-05-15T18:21:00.000Z",32778,"Transportation"
"ug5u-hxnx","CDPH Environmental Storage Tanks","dataset","<b>Note: This dataset is no longer being updated.</b>  As of 2020, Aboveground Storage Tank data is captured in the <a href=""https://data.cityofchicago.org/d/ir7v-8mc8"" target=_blank"">CDPH Environment","2026-03-20T21:08:41.000Z",32468,"Environment & Sustainable Development"
"8pix-ypme","CTA - System Information - List of 'L' Stops","dataset","This list of 'L' stops provides location and basic service availability information for each place on the CTA system where a train stops, along with formal station names and stop descriptions.","2025-11-19T18:15:00.000Z",32407,"Transportation"
"mab8-y9h3","311 Service Requests - Tree Debris - Historical","dataset","As described in https://data.cityofchicago.org/stories/s/311-Dataset-Changes-12-11-2018/d7nq-5g7t, the function of this dataset was replaced by https://data.cityofchicago.org/d/v6vf-nfxy. This dataset","2026-03-20T20:54:26.000Z",32317,"Service Requests"
"j6cj-r444","Public Health Statistics - Selected underlying causes of death in Chicago, 2006–2010 - Historical","dataset","Note: This dataset is historical only and there are not corresponding datasets for more recent time periods. For that more-recent information, please visit the Chicago Health Atlas at https://chicagoh","2022-02-03T23:20:08.000Z",32235,"Health & Human Services"
"w3m8-5y6d","Pedestrian Streets","map","Pedestrian Streets (P-Streets) are segments of street created in Chicago intended to preserve and enhance the character of streets and intersections that are widely recognized as Chicago's best exampl","2024-04-24T18:47:09.000Z",32221,"Transportation"
"kcki-hnch","Chicago Department of Public Health Clinic Locations","dataset","City of Chicago Mental Health, Sexually Transmitted Infection (STI) Specialty, and Women Infant Children (WIC) clinic locations, hours of operation and contact information.","2017-08-03T16:19:59.000Z",32165,"Health & Human Services"
"xq83-jr8c","Chicago Energy Benchmarking","dataset","The Chicago Building Energy Use Benchmarking Ordinance calls on existing municipal, commercial, and residential buildings larger than 50,000 square feet to track whole-building energy use, report to t","2025-02-05T17:38:17.000Z",31784,"Environment & Sustainable Development"
"ahwe-kpsy","Crimes - 2001 to Present - Map","map","Map of Crimes - 2001 to Present","2026-05-24T11:37:41.000Z",31661,"Public Safety"
"8u6c-48j3","COVID-19 Vaccine Doses by ZIP Code - Series Completed","map","COVID-19 vaccinations administered to Chicago residents based on the home Zip Code of the person vaccinated, as provided by the medical provider in Illinois Comprehensive Automated Immunization Regist","2023-12-13T17:30:37.000Z",31565,"Health & Human Services"
"k3g7-7kgc","Affordable Rental Housing Developments - Map","map","The affordable rental housing developments listed below are supported by the City of Chicago to maintain affordability standards. For information on rents, income requirements and availability, contac","2025-12-17T22:41:09.000Z",31345,"Community & Economic Development"
"a2fk-ec6q","Census Data - Languages spoken in Chicago, 2008 – 2012","dataset","This dataset contains estimates of the number of residents aged 5 years or older in Chicago who “speak English less than very well,” by the non-English language spoken at home and community area of re","2025-02-07T00:00:58.000Z",30906,"Health & Human Services"
